db,type,length
ENSEMBL,contig,16136
ENSEMBL,contig,690095
ENSEMBL,contig,4382
ENSEMBL,contig,7327
ENSEMBL,contig,54784
ENSEMBL,contig,47251
ENSEMBL,contig,5054
ENSEMBL,contig,5538
ENSEMBL,contig,23420
ENSEMBL,contig,22551
ENSEMBL,contig,410218
ENSEMBL,contig,138126
ENSEMBL,contig,250912
ENSEMBL,contig,1086735
ENSEMBL,contig,34969
ENSEMBL,contig,391560
ENSEMBL,contig,372698
ENSEMBL,contig,2365144
ENSEMBL,contig,60852
ENSEMBL,contig,32318
ENSEMBL,contig,1108668
ENSEMBL,contig,13479
ENSEMBL,contig,70931
ENSEMBL,contig,22536
ENSEMBL,contig,945843
ENSEMBL,contig,107441
ENSEMBL,contig,156302
ENSEMBL,contig,33484
ENSEMBL,contig,24615
ENSEMBL,contig,1566978
ENSEMBL,contig,122816
ENSEMBL,contig,414434
ENSEMBL,contig,645504
ENSEMBL,contig,52830
ENSEMBL,contig,2465
ENSEMBL,contig,3705
ENSEMBL,contig,2809567
ENSEMBL,contig,452561
ENSEMBL,contig,2192236
ENSEMBL,contig,1129793
ENSEMBL,contig,3637
ENSEMBL,contig,15573
ENSEMBL,contig,15836
ENSEMBL,contig,16373
ENSEMBL,contig,12478
ENSEMBL,contig,833705
ENSEMBL,contig,86373
ENSEMBL,contig,297388
ENSEMBL,contig,19357
ENSEMBL,contig,616791
ENSEMBL,contig,304245
ENSEMBL,contig,64427
ENSEMBL,contig,133373
ENSEMBL,contig,44244
ENSEMBL,contig,29301
ENSEMBL,contig,12348
ENSEMBL,contig,10399
ENSEMBL,contig,8176
ENSEMBL,contig,18514
ENSEMBL,contig,65795
ENSEMBL,contig,25427
ENSEMBL,contig,184683
ENSEMBL,contig,1113449
ENSEMBL,contig,1554882
ENSEMBL,contig,27864
ENSEMBL,contig,44111
ENSEMBL,contig,23340
ENSEMBL,contig,160914
ENSEMBL,contig,647009
ENSEMBL,contig,1266995
ENSEMBL,contig,101318
ENSEMBL,contig,618528
ENSEMBL,contig,25689
ENSEMBL,contig,440911
ENSEMBL,contig,187713
ENSEMBL,contig,426544
ENSEMBL,contig,332217
ENSEMBL,contig,196471
ENSEMBL,contig,7878
ENSEMBL,contig,23894
ENSEMBL,contig,42628
ENSEMBL,contig,653554
ENSEMBL,contig,44091
ENSEMBL,contig,43623
ENSEMBL,contig,44981
ENSEMBL,contig,67270
ENSEMBL,contig,1192247
ENSEMBL,contig,40956
ENSEMBL,contig,41106
ENSEMBL,contig,48452
ENSEMBL,contig,44019
ENSEMBL,contig,55320
ENSEMBL,contig,212225
ENSEMBL,contig,43811
ENSEMBL,contig,91021
ENSEMBL,contig,72361
ENSEMBL,contig,133089
ENSEMBL,contig,244596
ENSEMBL,contig,319158
ENSEMBL,contig,47514
ENSEMBL,contig,10250
ENSEMBL,contig,515901
ENSEMBL,contig,89203
ENSEMBL,contig,245461
ENSEMBL,contig,30158
ENSEMBL,contig,4640
ENSEMBL,contig,19579
ENSEMBL,contig,76475
ENSEMBL,contig,53086
ENSEMBL,contig,16412
ENSEMBL,contig,88036
ENSEMBL,contig,1283661
ENSEMBL,contig,626571
ENSEMBL,contig,3591
ENSEMBL,contig,2663
ENSEMBL,contig,14848
ENSEMBL,contig,119702
ENSEMBL,contig,178162
ENSEMBL,contig,312592
ENSEMBL,contig,44411
ENSEMBL,contig,74603
ENSEMBL,contig,916376
ENSEMBL,contig,139554
ENSEMBL,contig,148410
ENSEMBL,contig,5345
1K,chr,1105348
1K,chr,1677722
1K,chr,2153703
1K,chr,4208150
1K,chr,210929
1K,chr,170245
1K,chr,182632
1K,chr,152614
1K,chr,3646306
1K,chr,1907742
1K,chr,3708943
1K,chr,1638993
1K,chr,1896711
1K,chr,709081
1K,chr,4281269
1K,chr,778999
1K,chr,5045774
1K,chr,5668101
1K,chr,866285
1K,contig,717378
1K,contig,1063303
1K,contig,16501
1K,contig,127248
1K,contig,460133
1K,contig,511692
1K,contig,700175
1K,contig,44091
1K,contig,3960208
1K,contig,53724
1K,contig,9634
1K,contig,4268893
1K,contig,53650
1K,contig,2792613
1K,contig,168044
1K,contig,33020
1K,contig,68918
1K,contig,572634
1K,contig,423558
1K,contig,1304537
1K,contig,659871
1K,contig,37705
1K,contig,23763
1K,contig,98596
1K,contig,912610
1K,contig,511452
1K,contig,19070
1K,contig,44952
1K,contig,70250
1K,contig,242429
1K,contig,28197
1K,contig,72566
1K,contig,1977
1K,contig,75751
1K,contig,22185
1K,contig,1101476
1K,contig,70880
1K,contig,100222
1K,contig,1183779
1K,contig,263967
1K,contig,271332
1K,contig,748380
1K,contig,256931
1K,contig,575098
1K,contig,331432
1K,contig,138054
1K,contig,364814
1K,contig,316887
1K,contig,173979
1K,contig,86005
1K,contig,157815
1K,contig,158252
1K,contig,103944
1K,contig,283382
1K,contig,158252
1K,contig,54746
1K,contig,106297
1K,contig,305711
1K,contig,76606
1K,contig,112628
1K,contig,84465
1K,contig,347847
1K,contig,53311
1K,contig,248438
1K,contig,38438
1K,contig,534470
1K,contig,462265
1K,contig,103384
1K,contig,64245
1K,contig,435715
1K,contig,424407
1K,contig,102276
1K,contig,83933
1K,contig,269379
1K,contig,248552
1K,contig,39230
1K,contig,357164
1K,contig,179220
1K,contig,348196
1K,contig,176172
1K,contig,227239
1K,contig,292368
1K,contig,117195
1K,contig,54835
1K,contig,149730
1K,contig,224628
1K,contig,116923
1K,contig,333643
1K,contig,316433
1K,contig,131807
1K,contig,212552
1K,contig,102705
1K,contig,34903
1K,contig,272176
1K,contig,1808584
1K,contig,32786
1K,contig,530656
1K,contig,6856
1K,contig,826857
1K,contig,40833
1K,contig,9230
1K,contig,100907
1K,contig,105018
1K,contig,659330
1K,contig,761291
1K,contig,6409
1K,contig,115820
1K,contig,79418
1K,contig,180706
1K,contig,51308
1K,contig,262828
1K,contig,114963
1K,contig,269884
1K,contig,229866
1K,contig,1037500
1K,contig,106766
1K,contig,129635
1K,contig,361521
1K,contig,88736
1K,contig,1150211
1K,contig,122121
1K,contig,1086290
1K,contig,31723
1K,contig,171425
1K,contig,186141
1K,contig,211406
1K,contig,602860
1K,contig,662511
1K,contig,49418
1K,contig,174767
1K,contig,1184314
1K,contig,96078
1K,contig,113468
1K,contig,26128
1K,contig,188567
1K,contig,144117
1K,contig,102432
1K,contig,178176
1K,contig,551806
1K,contig,162432
1K,contig,350819
1K,contig,29810
1K,contig,316818
1K,contig,45061
1K,contig,66445
1K,contig,10891
1K,contig,195273
1K,contig,1174309
1K,contig,145422
1K,contig,247038
1K,contig,732385
1K,contig,119578
1K,contig,85793
1K,contig,12864
1K,contig,764283
1K,contig,115999
1K,contig,405407
1K,contig,86182
1K,contig,1377886
1K,contig,43284
1K,contig,121431
1K,contig,4147502
1K,contig,1957276
1K,contig,142532
1K,contig,74006
1K,contig,135569
1K,contig,696862
1K,contig,312448
1K,contig,62348
1K,contig,28668
1K,contig,59903
1K,contig,21696
1K,contig,62218
1K,contig,112293
1K,contig,137906
1K,contig,1406602
1K,contig,198517
1K,contig,217705
1K,contig,1559980
1K,contig,837348
1K,contig,438381
1K,contig,2244029
1K,contig,1627846
1K,contig,2466664
1K,contig,82371
1K,contig,39197
1K,contig,2154
1K,contig,675773
1K,contig,619687
1K,contig,868260
1K,contig,64927
1K,contig,3805832
1K,contig,89557
1K,contig,53715
1K,contig,5174709
1K,contig,4524891
1K,contig,97578
1K,contig,67137
1K,contig,51839
1K,contig,1492331
1K,contig,961643
1K,contig,934460
1K,contig,55632
1K,contig,755867
1K,contig,297585
1K,contig,108703
1K,contig,96380
1K,contig,17801
1K,contig,166139
1K,contig,620759
1K,contig,2015047
1K,contig,1488603
1K,contig,61462
1K,contig,85296
1K,contig,157555
1K,contig,1281477
1K,contig,61829
1K,contig,87329
1K,contig,325059
1K,contig,80774
1K,contig,231293
1K,contig,3535223
1K,contig,77726
1K,contig,53191
1K,contig,66211
1K,contig,718694
1K,contig,362930
1K,contig,37787
1K,contig,162255
1K,contig,399519
1K,contig,546302
1K,contig,4308866
1K,contig,185932
1K,contig,51677
1K,contig,223591
1K,contig,65092
1K,contig,49534
1K,contig,263538
1K,contig,64372
1K,contig,564706
1K,contig,335546
1K,contig,127911
1K,contig,35667
1K,contig,35052
1K,contig,118820
1K,contig,42845
1K,contig,270050
1K,contig,80153
1K,contig,513732
1K,contig,75654
1K,contig,153416
1K,contig,738067
1K,contig,53787
1K,contig,33184
1K,contig,51234
1K,contig,76495
1K,contig,171913
1K,contig,38762
1K,contig,793795
1K,contig,318423
1K,contig,45920
1K,contig,918691
1K,contig,208695
1K,contig,31272
1K,contig,183561
1K,contig,36564
1K,contig,48308
1K,contig,111491
1K,contig,31110
1K,contig,124215
1K,contig,186417
1K,contig,83488
1K,contig,43300
1K,contig,1022767
1K,contig,918039
1K,contig,89949
1K,contig,65190
1K,contig,79036
1K,contig,1261931
1K,contig,1720969
1K,contig,64601
1K,contig,555948
1K,contig,150742
1K,contig,401682
1K,contig,184584
1K,contig,799107
1K,contig,11459
1K,contig,59207
1K,contig,174707
1K,contig,28028
1K,contig,1447014
1K,contig,1367808
1K,contig,370739
1K,contig,54857
1K,contig,570316
1K,contig,303955
1K,contig,93529
1K,contig,96234
1K,contig,44342
1K,contig,162523
1K,contig,41365
1K,contig,1741890
1K,contig,33616
1K,contig,707067
1K,contig,87600
1K,contig,20143
1K,contig,218081
1K,contig,80445
1K,contig,90843
1K,contig,29701
1K,contig,86000
1K,contig,199295
1K,contig,15958
1K,contig,56598
1K,contig,46602
1K,contig,54252
1K,contig,498430
1K,contig,1540565
1K,contig,591938
1K,contig,1048207
1K,contig,75228
1K,contig,178096
1K,contig,41305
1K,contig,2260
1K,contig,39591
1K,contig,235808
1K,contig,286808
1K,contig,261184
1K,contig,8973
1K,contig,243022
1K,contig,23468
1K,contig,45906
1K,contig,592906
1K,contig,753155
1K,contig,279204
1K,contig,2672048
1K,contig,121839
1K,contig,3288859
1K,contig,271114
1K,contig,5983176
1K,contig,1192196
1K,contig,144805
1K,contig,2123557
1K,contig,970390
1K,contig,1275391
1K,contig,197253
1K,contig,663729
1K,contig,33424
1K,contig,50304
1K,contig,58708
1K,contig,1597356
1K,contig,45765
1K,contig,84218
1K,contig,32389
1K,contig,486448
1K,contig,110284
1K,contig,506326
1K,contig,132826
1K,contig,3198487
1K,contig,2582002
1K,contig,2725966
1K,contig,1199124
1K,contig,413964
1K,contig,7164496
1K,contig,720426
1K,contig,725495
1K,contig,86239
1K,contig,275523
1K,contig,146388
1K,contig,141391
1K,contig,258404
1K,contig,102100
1K,contig,1933923
1K,contig,208792
1K,contig,166240
1K,contig,504317
1K,contig,58914
1K,contig,3275
1K,contig,19009
1K,contig,85606
1K,contig,181410
1K,contig,298905
1K,contig,108738
1K,contig,324122
1K,contig,35939
1K,contig,74097
1K,contig,24575
1K,contig,93820
1K,contig,379511
1K,contig,51371
1K,contig,176515
1K,contig,168593
1K,contig,118327
1K,contig,1208479
1K,contig,1163724
1K,contig,18070
1K,contig,221531
1K,contig,372458
1K,contig,1476028
1K,contig,242138
1K,contig,2287648
1K,contig,152389
1K,contig,1285738
1K,contig,121669
1K,contig,6150
1K,contig,531366
1K,contig,77811
1K,contig,86591
1K,contig,588451
1K,contig,136969
1K,contig,64749
1K,contig,63520
1K,contig,16270
1K,contig,40503
1K,contig,461600
1K,contig,468519
1K,contig,42778
1K,contig,94092
1K,contig,168008
1K,contig,69590
1K,contig,786717
1K,contig,225744
1K,contig,199803
1K,contig,114207
1K,contig,155745
1K,contig,798022
1K,contig,134656
1K,contig,328901
1K,contig,792220
1K,contig,686893
1K,contig,105023
1K,contig,276911
1K,contig,466155
1K,contig,1483984
1K,contig,41056
1K,contig,296940
1K,contig,41805
1K,contig,30970
1K,contig,89711
1K,contig,101028
1K,contig,2047133
1K,contig,3218653
1K,contig,5008988
1K,contig,1458588
1K,contig,270796
1K,contig,63766
1K,contig,493818
1K,contig,361277
1K,contig,286058
1K,contig,215322
1K,contig,646320
1K,contig,141422
1K,contig,193690
1K,contig,60910
1K,contig,53666
1K,contig,1115883
1K,contig,13818
1K,contig,91821
1K,contig,150874
1K,contig,1110
1K,contig,28284
1K,contig,15192
1K,contig,350079
1K,contig,117074
1K,contig,464522
1K,contig,217313
1K,contig,185393
1K,contig,123536
1K,contig,29786
1K,contig,35868
1K,contig,47643
1K,contig,44866
1K,contig,39652
1K,contig,314333
1K,contig,1372759
1K,contig,99873
1K,contig,33685
1K,contig,898597
1K,contig,226390
1K,contig,104890
1K,contig,263829
1K,contig,746354
1K,contig,563832
1K,contig,54998
1K,contig,450817
1K,contig,13528
1K,contig,32922
1K,contig,295687
1K,contig,1415478
1K,contig,119673
1K,contig,592034
1K,contig,53644
1K,contig,1224380
1K,contig,37992
1K,contig,166447
1K,contig,749210
1K,contig,550962
1K,contig,93628
1K,contig,406220
1K,contig,223455
1K,contig,17367
1K,contig,24479
1K,contig,596862
1K,contig,68489
1K,contig,1235355
1K,contig,612622
1K,contig,598506
1K,contig,165911
1K,contig,341130
1K,contig,23240
1K,contig,2946
1K,contig,469452
1K,contig,1193033
1K,contig,227681
1K,contig,1472909
1K,contig,21537
1K,contig,649139
1K,contig,2816478
1K,contig,1922292
1K,contig,21537
1K,contig,89147
1K,contig,416383
1K,contig,31350
1K,contig,438164
1K,contig,1460
1K,contig,80317
1K,contig,79043
1K,contig,90557
1K,contig,106923
1K,contig,653617
1K,contig,146446
1K,contig,176047
1K,contig,685790
1K,contig,771758
1K,contig,242036
1K,contig,1435247
1K,contig,71863
1K,contig,48887
1K,contig,100962
1K,contig,740410
1K,contig,683651
1K,contig,140814
1K,contig,205969
1K,contig,216035
1K,contig,293328
1K,contig,604724
1K,contig,410117
1K,contig,482830
1K,contig,157170
1K,contig,59983
1K,contig,969267
1K,contig,413182
1K,contig,1350366
1K,contig,291726
1K,contig,77033
1K,contig,1030599
1K,contig,591195
1K,contig,213751
1K,contig,1631726
1K,contig,641401
1K,contig,656841
1K,contig,701041
1K,contig,37699
1K,contig,277208
1K,contig,395914
1K,contig,167120
1K,contig,250249
1K,contig,63523
1K,contig,68496
1K,contig,2084
1K,contig,109825
1K,contig,33218
1K,contig,107636
1K,contig,2092831
1K,contig,404138
1K,contig,114504
1K,contig,1799488
1K,contig,216176
1K,contig,129996
1K,contig,1055474
1K,contig,48487
1K,contig,55430
1K,contig,1066307
1K,contig,473527
1K,contig,52675
1K,contig,32817
1K,contig,45116
1K,contig,587198
1K,contig,45176
1K,contig,64892
1K,contig,355050
1K,contig,653358
1K,contig,54071
1K,contig,34524
1K,contig,153007
1K,contig,532950
1K,contig,1212808
1K,contig,73854
1K,contig,74600
1K,contig,639549
1K,contig,229145
1K,contig,30379
1K,contig,22180
1K,contig,39125
1K,contig,771428
1K,contig,45577
1K,contig,288414
1K,contig,930621
1K,contig,440166
1K,contig,514200
1K,contig,1183912
1K,contig,316103
1K,contig,60255
1K,contig,44859
1K,contig,2742797
1K,contig,120357
1K,contig,1528033
1K,contig,128358
1K,contig,287481
1K,contig,321256
1K,contig,18577
1K,contig,379259
1K,contig,2263500
1K,contig,17119
1K,contig,3397970
1K,contig,443766
1K,contig,419645
1K,contig,56380
1K,contig,387715
1K,contig,51757
1K,contig,223302
1K,contig,15856
1K,contig,47763
1K,contig,35618
1K,contig,268377
1K,contig,77149
1K,contig,321896
1K,contig,41528
1K,contig,39752
1K,contig,871501
1K,contig,96742
1K,contig,1328940
1K,contig,153666
1K,contig,1003792
1K,contig,1183121
1K,contig,56603
1K,contig,103403
1K,contig,82722
1K,contig,235091
1K,contig,1274763
1K,contig,698218
1K,contig,30979
1K,contig,11692
1K,contig,53658
1K,contig,77950
1K,contig,34032
1K,contig,95559
1K,contig,127219
1K,contig,223509
1K,contig,2304714
1K,contig,249339
1K,contig,193186
1K,contig,687687
1K,contig,399095
1K,contig,1073981
1K,contig,130201
1K,contig,98595
1K,contig,84633
1K,contig,58495
1K,contig,71104
1K,contig,173204
1K,contig,43742
1K,contig,246790
1K,contig,13524
1K,contig,50834
1K,contig,118732
1K,contig,1436927
1K,contig,3365941
1K,contig,74291
1K,contig,536196
1K,contig,2895294
1K,contig,63533
1K,contig,226884
1K,contig,111349
1K,contig,28054
1K,contig,23264
1K,contig,159591
1K,contig,207696
1K,contig,196434
1K,contig,915218
1K,contig,4589084
1K,contig,1191568
1K,contig,39681
1K,contig,1581104
1K,contig,17449
1K,contig,74671
1K,contig,66708
1K,contig,80208
1K,contig,45852
1K,contig,91385
1K,contig,56889
1K,contig,78872
1K,contig,74613
1K,contig,351148
1K,contig,297992
1K,contig,658794
1K,contig,252777
1K,contig,294635
1K,contig,437632
1K,contig,1225588
1K,contig,159569
1K,contig,97658
1K,contig,93286
1K,contig,229357
1K,contig,2252
1K,contig,12248
1K,contig,252055
1K,contig,9263
1K,contig,178735
1K,contig,84508
1K,contig,304633
1K,contig,54349
1K,contig,149662
1K,contig,292295
1K,contig,31949
1K,contig,821087
1K,contig,169460
1K,contig,565940
1K,contig,856705
1K,contig,68878
1K,contig,20519
1K,contig,1010140
1K,contig,14140
1K,contig,218081
1K,contig,132340
1K,contig,123563
1K,contig,11297
1K,contig,12327
1K,contig,9117
1K,contig,12110
1K,contig,11488
1K,contig,1027358
1K,contig,201081
1K,contig,41042
1K,contig,45190
1K,contig,42238
1K,contig,30211
1K,contig,308292
1K,contig,6632
1K,contig,15852
1K,contig,35910
1K,contig,824355
1K,contig,65896
1K,contig,59401
1K,contig,107927
1K,contig,580954
1K,contig,98905
1K,contig,555824
1K,contig,75492
1K,contig,126086
1K,contig,218211
1K,contig,117800
1K,contig,420971
1K,contig,702767
1K,contig,698464
1K,contig,91453
1K,contig,113786
1K,contig,42995
1K,contig,53906
1K,contig,150848
1K,contig,11357
1K,contig,3246
1K,contig,37289
1K,contig,47084
1K,contig,92693
1K,contig,185970
1K,contig,31729
1K,contig,53273
1K,contig,935368
1K,contig,279493
1K,contig,226190
1K,contig,261330
1K,contig,347114
1K,contig,267715
1K,contig,20200
1K,contig,130126
1K,contig,411563
1K,contig,17791
1K,contig,86002
1K,contig,1568799
1K,contig,20513
1K,contig,21661
1K,contig,344747
1K,contig,371823
1K,contig,2359605
1K,contig,34887
1K,contig,4048549
1K,contig,61052
1K,contig,139886
1K,contig,264869
1K,contig,1029970
1K,contig,103033
1K,contig,71163
1K,contig,45195
1K,contig,415793
1K,contig,67431
1K,contig,118249
1K,contig,214942
1K,contig,1210712
1K,contig,9585
1K,contig,22549
1K,contig,71343
1K,contig,107192
1K,contig,79693
1K,contig,218358
1K,contig,153344
1K,contig,155936
1K,contig,33593
1K,contig,1680279
1K,contig,9284
1K,contig,12746
1K,contig,13301
1K,contig,1449888
1K,contig,1856572
1K,contig,196557
1K,contig,1572116
1K,contig,123218
1K,contig,178539
1K,contig,643992
1K,contig,187579
1K,contig,43135
1K,contig,528675
1K,contig,67091
1K,contig,2494
1K,contig,284146
1K,contig,89594
1K,contig,603936
1K,contig,221645
1K,contig,350995
1K,contig,831753
1K,contig,298364
1K,contig,86042
1K,contig,321435
1K,contig,39429
1K,contig,36956
1K,contig,34045
1K,contig,164952
1K,contig,140089
1K,contig,45780
1K,contig,68384
1K,contig,78656
1K,contig,673426
1K,contig,63092
1K,contig,66031
1K,contig,87550
1K,contig,265123
1K,contig,1015743
1K,contig,469083
1K,contig,80260
1K,contig,76203
1K,contig,636410
1K,contig,900217
1K,contig,1271549
1K,contig,34398
1K,contig,124296
1K,contig,66316
1K,contig,105672
1K,contig,221837
1K,contig,135418
1K,contig,390343
1K,contig,605395
1K,contig,29697
1K,contig,62467
1K,contig,420207
1K,contig,269556
1K,contig,304625
1K,contig,455555
1K,contig,126009
1K,contig,380918
1K,contig,29168
1K,contig,65641
1K,contig,534633
1K,contig,500757
1K,contig,303741
1K,contig,989265
1K,contig,350763
1K,contig,102772
1K,contig,330480
1K,contig,274953
1K,contig,96734
1K,contig,325976
1K,contig,837681
1K,contig,110897
1K,contig,699717
1K,contig,372081
1K,contig,1488039
1K,contig,1058105
1K,contig,23033
1K,contig,161441
1K,contig,132894
1K,contig,648989
1K,contig,479474
1K,contig,69956
1K,contig,310658
1K,contig,91200
1K,contig,72187
1K,contig,109933
1K,contig,15151
1K,contig,594474
1K,contig,3562032
1K,contig,1216945
1K,contig,392203
1K,contig,424607
1K,contig,63206
1K,contig,101081
1K,contig,104125
1K,contig,15363
1K,contig,78570
1K,contig,18165
1K,contig,81518
1K,contig,251522
1K,contig,70414
1K,contig,111766
1K,contig,185675
1K,contig,374082
1K,contig,183198
1K,contig,651043
1K,contig,174177
1K,contig,43700
1K,contig,2809741
1K,contig,44580
1K,contig,101726
1K,contig,319151
1K,contig,47670
1K,contig,194488
1K,contig,470996
1K,contig,118877
1K,contig,340629
1K,contig,514693
1K,contig,537758
1K,contig,164072
1K,contig,30087
1K,contig,4244
1K,contig,19710
1K,contig,244886
1K,contig,270361
1K,contig,26019
1K,contig,354577
1K,contig,55230
1K,contig,114046
1K,contig,1280565
1K,contig,663476
1K,contig,101606
1K,contig,87830
1K,contig,500067
1K,contig,355847
1K,contig,119421
1K,contig,178746
1K,contig,291107
1K,contig,313617
1K,contig,305385
1K,contig,74165
1K,contig,147963
1K,contig,829598
1K,contig,51048
1K,contig,28013
1K,contig,914230
1K,contig,43900
1K,contig,1998104
1K,contig,535833
1K,contig,14863
1K,contig,146111
1K,contig,76721
1K,contig,178907
1K,contig,143868
1K,contig,1121747
1K,contig,45336
1K,contig,1253363
1K,contig,36778
1K,contig,5333
1K,contig,28426
