db,type,length
JGI1K,contig,0.028197
JGI1K,contig,0.072566
JGI1K,contig,0.001977
JGI1K,contig,0.075751
JGI1K,contig,0.022185
JGI1K,contig,1.101476
JGI1K,contig,0.07088
JGI1K,contig,0.100222
JGI1K,contig,1.183779
JGI1K,contig,0.263967
JGI1K,contig,0.271332
JGI1K,contig,0.74838
JGI1K,contig,0.256931
JGI1K,contig,0.575098
JGI1K,contig,0.331432
JGI1K,contig,0.138054
JGI1K,contig,0.364814
JGI1K,contig,0.316887
JGI1K,contig,0.173979
JGI1K,contig,0.086005
JGI1K,contig,0.157815
JGI1K,contig,0.158252
JGI1K,contig,0.103944
JGI1K,contig,0.283382
JGI1K,contig,0.158252
JGI1K,contig,0.054746
JGI1K,contig,0.106297
JGI1K,contig,0.305711
JGI1K,contig,0.076606
JGI1K,contig,0.112628
JGI1K,contig,0.084465
JGI1K,contig,0.347847
JGI1K,contig,0.053311
JGI1K,contig,0.248438
JGI1K,contig,0.038438
JGI1K,contig,0.53447
JGI1K,contig,0.462265
JGI1K,contig,0.103384
JGI1K,contig,0.064245
JGI1K,contig,0.435715
JGI1K,contig,0.424407
JGI1K,contig,0.102276
JGI1K,contig,0.083933
JGI1K,contig,0.269379
JGI1K,contig,0.248552
JGI1K,contig,0.03923
JGI1K,contig,0.357164
JGI1K,contig,0.17922
JGI1K,contig,0.348196
JGI1K,contig,0.176172
JGI1K,contig,0.227239
JGI1K,contig,0.292368
JGI1K,contig,0.117195
JGI1K,contig,0.054835
JGI1K,contig,0.14973
JGI1K,contig,0.224628
JGI1K,contig,0.116923
JGI1K,contig,0.333643
JGI1K,contig,0.316433
JGI1K,contig,0.131807
JGI1K,contig,0.212552
JGI1K,contig,0.102705
JGI1K,contig,0.034903
JGI1K,contig,0.272176
JGI1K,contig,1.808584
JGI1K,contig,0.032786
JGI1K,contig,0.530656
JGI1K,contig,0.006856
JGI1K,contig,0.826857
JGI1K,contig,0.040833
JGI1K,contig,0.00923
JGI1K,contig,0.100907
JGI1K,contig,0.105018
JGI1K,contig,0.65933
JGI1K,contig,0.761291
JGI1K,contig,0.006409
JGI1K,contig,0.11582
JGI1K,contig,0.079418
JGI1K,contig,0.180706
JGI1K,contig,0.051308
JGI1K,contig,0.262828
JGI1K,contig,0.114963
JGI1K,contig,0.269884
JGI1K,contig,0.229866
JGI1K,contig,1.0375
JGI1K,contig,0.106766
JGI1K,contig,0.129635
JGI1K,contig,0.361521
JGI1K,contig,0.088736
JGI1K,contig,1.150211
JGI1K,contig,0.122121
JGI1K,contig,1.08629
JGI1K,contig,0.031723
JGI1K,contig,0.171425
JGI1K,contig,0.186141
JGI1K,contig,0.211406
JGI1K,contig,0.60286
JGI1K,contig,0.662511
JGI1K,contig,0.049418
JGI1K,contig,0.174767
JGI1K,contig,1.184314
JGI1K,contig,0.096078
JGI1K,contig,0.113468
JGI1K,contig,0.026128
JGI1K,contig,0.188567
JGI1K,contig,0.144117
JGI1K,contig,0.102432
JGI1K,contig,0.178176
JGI1K,contig,0.551806
JGI1K,contig,0.162432
JGI1K,contig,0.350819
JGI1K,contig,0.02981
JGI1K,contig,0.316818
JGI1K,contig,0.045061
JGI1K,contig,0.066445
JGI1K,contig,0.010891
JGI1K,contig,0.195273
JGI1K,contig,1.174309
JGI1K,contig,0.145422
JGI1K,contig,0.247038
JGI1K,contig,0.732385
JGI1K,contig,0.119578
JGI1K,contig,0.085793
JGI1K,contig,0.012864
JGI1K,contig,0.764283
JGI1K,contig,0.115999
JGI1K,contig,0.405407
JGI1K,contig,0.086182
JGI1K,contig,1.377886
JGI1K,contig,0.043284
JGI1K,contig,0.121431
JGI1K,contig,4.147502
JGI1K,contig,1.957276
JGI1K,contig,0.142532
JGI1K,contig,0.074006
JGI1K,contig,0.135569
JGI1K,contig,0.696862
JGI1K,contig,0.312448
JGI1K,contig,0.062348
JGI1K,contig,0.028668
JGI1K,contig,0.059903
JGI1K,contig,0.021696
JGI1K,contig,0.062218
JGI1K,contig,0.112293
JGI1K,contig,0.137906
JGI1K,contig,1.406602
JGI1K,contig,0.198517
JGI1K,contig,0.217705
JGI1K,contig,1.55998
JGI1K,contig,0.837348
JGI1K,contig,0.438381
JGI1K,contig,2.244029
JGI1K,contig,1.627846
JGI1K,contig,2.466664
JGI1K,contig,0.082371
JGI1K,contig,0.039197
JGI1K,contig,0.002154
JGI1K,contig,0.675773
JGI1K,contig,0.619687
JGI1K,contig,0.86826
JGI1K,contig,0.064927
JGI1K,contig,3.805832
JGI1K,contig,0.089557
JGI1K,contig,0.053715
JGI1K,contig,5.174709
JGI1K,contig,4.524891
JGI1K,contig,0.097578
JGI1K,contig,0.067137
JGI1K,contig,0.051839
JGI1K,contig,1.492331
JGI1K,contig,0.961643
JGI1K,contig,0.93446
JGI1K,contig,0.055632
JGI1K,contig,0.755867
JGI1K,contig,0.297585
JGI1K,contig,0.108703
JGI1K,contig,0.09638
JGI1K,contig,0.017801
JGI1K,contig,0.166139
JGI1K,contig,0.620759
JGI1K,contig,2.015047
JGI1K,contig,1.488603
JGI1K,contig,0.061462
JGI1K,contig,0.085296
JGI1K,contig,0.157555
JGI1K,contig,1.281477
JGI1K,contig,0.061829
JGI1K,contig,0.087329
JGI1K,contig,0.325059
JGI1K,contig,0.080774
JGI1K,contig,0.231293
JGI1K,contig,3.535223
JGI1K,contig,0.077726
JGI1K,contig,0.053191
JGI1K,contig,0.066211
JGI1K,contig,0.718694
JGI1K,contig,0.36293
JGI1K,contig,0.037787
JGI1K,contig,0.162255
JGI1K,contig,0.399519
JGI1K,contig,0.546302
JGI1K,contig,4.308866
JGI1K,contig,0.185932
JGI1K,contig,0.051677
JGI1K,contig,0.223591
JGI1K,contig,0.065092
JGI1K,contig,0.049534
JGI1K,contig,0.263538
JGI1K,contig,0.064372
JGI1K,contig,0.564706
JGI1K,contig,0.335546
JGI1K,contig,0.127911
JGI1K,contig,0.035667
JGI1K,contig,0.035052
JGI1K,contig,0.11882
JGI1K,contig,0.042845
JGI1K,contig,0.27005
JGI1K,contig,0.080153
JGI1K,contig,0.513732
JGI1K,contig,0.075654
JGI1K,contig,0.153416
JGI1K,contig,0.738067
JGI1K,contig,0.053787
JGI1K,contig,0.033184
JGI1K,contig,0.051234
JGI1K,contig,0.076495
JGI1K,contig,0.171913
JGI1K,contig,0.038762
JGI1K,contig,0.793795
JGI1K,contig,0.318423
JGI1K,contig,0.04592
JGI1K,contig,0.918691
JGI1K,contig,0.208695
JGI1K,contig,0.031272
JGI1K,contig,0.183561
JGI1K,contig,0.036564
JGI1K,contig,0.048308
JGI1K,contig,0.111491
JGI1K,contig,0.03111
JGI1K,contig,0.124215
JGI1K,contig,0.186417
JGI1K,contig,0.083488
JGI1K,contig,0.0433
JGI1K,contig,1.022767
JGI1K,contig,0.918039
JGI1K,contig,0.089949
JGI1K,contig,0.06519
JGI1K,contig,0.079036
JGI1K,contig,1.261931
JGI1K,contig,1.720969
JGI1K,contig,0.064601
JGI1K,contig,0.555948
JGI1K,contig,0.150742
JGI1K,contig,0.401682
JGI1K,contig,0.184584
JGI1K,contig,0.799107
JGI1K,contig,0.011459
JGI1K,contig,0.059207
JGI1K,contig,0.174707
JGI1K,contig,0.028028
JGI1K,contig,1.447014
JGI1K,contig,1.367808
JGI1K,contig,0.370739
JGI1K,contig,0.054857
JGI1K,contig,0.570316
JGI1K,contig,0.303955
JGI1K,contig,0.093529
JGI1K,contig,0.096234
JGI1K,contig,0.044342
JGI1K,contig,0.162523
JGI1K,contig,0.041365
JGI1K,contig,1.74189
JGI1K,contig,0.033616
JGI1K,contig,0.707067
JGI1K,contig,0.0876
JGI1K,contig,0.020143
JGI1K,contig,0.218081
JGI1K,contig,0.080445
JGI1K,contig,0.090843
JGI1K,contig,0.029701
JGI1K,contig,0.086
JGI1K,contig,0.199295
JGI1K,contig,0.015958
JGI1K,contig,0.056598
JGI1K,contig,0.046602
JGI1K,contig,0.054252
JGI1K,contig,0.49843
JGI1K,contig,1.540565
JGI1K,contig,0.591938
JGI1K,contig,1.048207
JGI1K,contig,0.075228
JGI1K,contig,0.178096
JGI1K,contig,0.041305
JGI1K,contig,0.00226
JGI1K,contig,0.039591
JGI1K,contig,0.235808
JGI1K,contig,0.286808
JGI1K,contig,0.261184
JGI1K,contig,0.008973
JGI1K,contig,0.243022
JGI1K,contig,0.023468
JGI1K,contig,0.045906
JGI1K,contig,0.592906
JGI1K,contig,0.753155
JGI1K,contig,0.279204
JGI1K,contig,2.672048
JGI1K,contig,0.121839
JGI1K,contig,3.288859
JGI1K,contig,0.271114
JGI1K,contig,5.983176
JGI1K,contig,1.192196
JGI1K,contig,0.144805
JGI1K,contig,2.123557
JGI1K,contig,0.97039
JGI1K,contig,1.275391
JGI1K,contig,0.197253
JGI1K,contig,0.663729
JGI1K,contig,0.033424
JGI1K,contig,0.050304
JGI1K,contig,0.058708
JGI1K,contig,1.597356
JGI1K,contig,0.045765
JGI1K,contig,0.084218
JGI1K,contig,0.032389
JGI1K,contig,0.486448
JGI1K,contig,0.110284
JGI1K,contig,0.506326
JGI1K,contig,0.132826
JGI1K,contig,3.198487
JGI1K,contig,2.582002
JGI1K,contig,2.725966
JGI1K,contig,1.199124
JGI1K,contig,0.413964
JGI1K,contig,7.164496
JGI1K,contig,0.720426
JGI1K,contig,0.725495
JGI1K,contig,0.086239
JGI1K,contig,0.275523
JGI1K,contig,0.146388
JGI1K,contig,0.141391
JGI1K,contig,0.258404
JGI1K,contig,0.1021
JGI1K,contig,1.933923
JGI1K,contig,0.208792
JGI1K,contig,0.16624
JGI1K,contig,0.504317
JGI1K,contig,0.058914
JGI1K,contig,0.003275
JGI1K,contig,0.019009
JGI1K,contig,0.085606
JGI1K,contig,0.18141
JGI1K,contig,0.298905
JGI1K,contig,0.108738
JGI1K,contig,0.324122
JGI1K,contig,0.035939
JGI1K,contig,0.074097
JGI1K,contig,0.024575
JGI1K,contig,0.09382
JGI1K,contig,0.379511
JGI1K,contig,0.051371
JGI1K,contig,0.176515
JGI1K,contig,0.168593
JGI1K,contig,0.118327
JGI1K,contig,1.208479
JGI1K,contig,1.163724
JGI1K,contig,0.01807
JGI1K,contig,0.221531
JGI1K,contig,0.372458
JGI1K,contig,1.476028
JGI1K,contig,0.242138
JGI1K,contig,2.287648
JGI1K,contig,0.152389
JGI1K,contig,1.285738
JGI1K,contig,0.121669
JGI1K,contig,0.00615
JGI1K,contig,0.531366
JGI1K,contig,0.077811
JGI1K,contig,0.086591
JGI1K,contig,0.588451
JGI1K,contig,0.136969
JGI1K,contig,0.064749
JGI1K,contig,0.06352
JGI1K,contig,0.01627
JGI1K,contig,0.040503
JGI1K,contig,0.4616
JGI1K,contig,0.468519
JGI1K,contig,0.042778
JGI1K,contig,0.094092
JGI1K,contig,0.168008
JGI1K,contig,0.06959
JGI1K,contig,0.786717
JGI1K,contig,0.225744
JGI1K,contig,0.199803
JGI1K,contig,0.114207
JGI1K,contig,0.155745
JGI1K,contig,0.798022
JGI1K,contig,0.134656
JGI1K,contig,0.328901
JGI1K,contig,0.79222
JGI1K,contig,0.686893
JGI1K,contig,0.105023
JGI1K,contig,0.276911
JGI1K,contig,0.466155
JGI1K,contig,1.483984
JGI1K,contig,0.041056
JGI1K,contig,0.29694
JGI1K,contig,0.041805
JGI1K,contig,0.03097
JGI1K,contig,0.089711
JGI1K,contig,0.101028
JGI1K,contig,2.047133
JGI1K,contig,3.218653
JGI1K,contig,5.008988
JGI1K,contig,1.458588
JGI1K,contig,0.270796
JGI1K,contig,0.063766
JGI1K,contig,0.493818
JGI1K,contig,0.361277
JGI1K,contig,0.286058
JGI1K,contig,0.215322
JGI1K,contig,0.64632
JGI1K,contig,0.141422
JGI1K,contig,0.19369
JGI1K,contig,0.06091
JGI1K,contig,0.053666
JGI1K,contig,1.115883
JGI1K,contig,0.013818
JGI1K,contig,0.091821
JGI1K,contig,0.150874
JGI1K,contig,0.00111
JGI1K,contig,0.028284
JGI1K,contig,0.015192
JGI1K,contig,0.350079
JGI1K,contig,0.117074
JGI1K,contig,0.464522
JGI1K,contig,0.217313
JGI1K,contig,0.185393
JGI1K,contig,0.123536
JGI1K,contig,0.029786
JGI1K,contig,0.035868
JGI1K,contig,0.047643
JGI1K,contig,0.044866
JGI1K,contig,0.039652
JGI1K,contig,0.314333
JGI1K,contig,1.372759
JGI1K,contig,0.099873
JGI1K,contig,0.033685
JGI1K,contig,0.898597
JGI1K,contig,0.22639
JGI1K,contig,0.10489
JGI1K,contig,0.263829
JGI1K,contig,0.746354
JGI1K,contig,0.563832
JGI1K,contig,0.054998
JGI1K,contig,0.450817
JGI1K,contig,0.013528
JGI1K,contig,0.032922
JGI1K,contig,0.295687
JGI1K,contig,1.415478
JGI1K,contig,0.119673
JGI1K,contig,0.592034
JGI1K,contig,0.053644
JGI1K,contig,1.22438
JGI1K,contig,0.037992
JGI1K,contig,0.166447
JGI1K,contig,0.74921
JGI1K,contig,0.550962
JGI1K,contig,0.093628
JGI1K,contig,0.40622
JGI1K,contig,0.223455
JGI1K,contig,0.017367
JGI1K,contig,0.024479
JGI1K,contig,0.596862
JGI1K,contig,0.068489
JGI1K,contig,1.235355
JGI1K,contig,0.612622
JGI1K,contig,0.598506
JGI1K,contig,0.165911
JGI1K,contig,0.34113
JGI1K,contig,0.02324
JGI1K,contig,0.002946
JGI1K,contig,0.469452
JGI1K,contig,1.193033
JGI1K,contig,0.227681
JGI1K,contig,1.472909
JGI1K,contig,0.021537
JGI1K,contig,0.649139
JGI1K,contig,2.816478
JGI1K,contig,1.922292
JGI1K,contig,0.021537
JGI1K,contig,0.089147
JGI1K,contig,0.416383
JGI1K,contig,0.03135
JGI1K,contig,0.438164
JGI1K,contig,0.00146
JGI1K,contig,0.080317
JGI1K,contig,0.079043
JGI1K,contig,0.090557
JGI1K,contig,0.106923
JGI1K,contig,0.653617
JGI1K,contig,0.146446
JGI1K,contig,0.176047
JGI1K,contig,0.68579
JGI1K,contig,0.771758
JGI1K,contig,0.242036
JGI1K,contig,1.435247
JGI1K,contig,0.071863
JGI1K,contig,0.048887
JGI1K,contig,0.100962
JGI1K,contig,0.74041
JGI1K,contig,0.683651
JGI1K,contig,0.140814
JGI1K,contig,0.205969
JGI1K,contig,0.216035
JGI1K,contig,0.293328
JGI1K,contig,0.604724
JGI1K,contig,0.410117
JGI1K,contig,0.48283
JGI1K,contig,0.15717
JGI1K,contig,0.059983
JGI1K,contig,0.969267
JGI1K,contig,0.413182
JGI1K,contig,1.350366
JGI1K,contig,0.291726
JGI1K,contig,0.077033
JGI1K,contig,1.030599
JGI1K,contig,0.591195
JGI1K,contig,0.213751
JGI1K,contig,1.631726
JGI1K,contig,0.641401
JGI1K,contig,0.656841
JGI1K,contig,0.701041
JGI1K,contig,0.037699
JGI1K,contig,0.277208
JGI1K,contig,0.395914
JGI1K,contig,0.16712
JGI1K,contig,0.250249
JGI1K,contig,0.063523
JGI1K,contig,0.068496
JGI1K,contig,0.002084
JGI1K,contig,0.109825
JGI1K,contig,0.033218
JGI1K,contig,0.107636
JGI1K,contig,2.092831
JGI1K,contig,0.404138
JGI1K,contig,0.114504
JGI1K,contig,1.799488
JGI1K,contig,0.216176
JGI1K,contig,0.129996
JGI1K,contig,1.055474
JGI1K,contig,0.048487
JGI1K,contig,0.05543
JGI1K,contig,1.066307
JGI1K,contig,0.473527
JGI1K,contig,0.052675
JGI1K,contig,0.032817
JGI1K,contig,0.045116
JGI1K,contig,0.587198
JGI1K,contig,0.045176
JGI1K,contig,0.064892
JGI1K,contig,0.35505
JGI1K,contig,0.653358
JGI1K,contig,0.054071
JGI1K,contig,0.034524
JGI1K,contig,0.153007
JGI1K,contig,0.53295
JGI1K,contig,1.212808
JGI1K,contig,0.073854
JGI1K,contig,0.0746
JGI1K,contig,0.639549
JGI1K,contig,0.229145
JGI1K,contig,0.030379
JGI1K,contig,0.02218
JGI1K,contig,0.039125
JGI1K,contig,0.771428
JGI1K,contig,0.045577
JGI1K,contig,0.288414
JGI1K,contig,0.930621
JGI1K,contig,0.440166
JGI1K,contig,0.5142
JGI1K,contig,1.183912
JGI1K,contig,0.316103
JGI1K,contig,0.060255
JGI1K,contig,0.044859
JGI1K,contig,2.742797
JGI1K,contig,0.120357
JGI1K,contig,1.528033
JGI1K,contig,0.128358
JGI1K,contig,0.287481
JGI1K,contig,0.321256
JGI1K,contig,0.018577
JGI1K,contig,0.379259
JGI1K,contig,2.2635
JGI1K,contig,0.017119
JGI1K,contig,3.39797
JGI1K,contig,0.443766
JGI1K,contig,0.419645
JGI1K,contig,0.05638
JGI1K,contig,0.387715
JGI1K,contig,0.051757
JGI1K,contig,0.223302
JGI1K,contig,0.015856
JGI1K,contig,0.047763
JGI1K,contig,0.035618
JGI1K,contig,0.268377
JGI1K,contig,0.077149
JGI1K,contig,0.321896
JGI1K,contig,0.041528
JGI1K,contig,0.039752
JGI1K,contig,0.871501
JGI1K,contig,0.096742
JGI1K,contig,1.32894
JGI1K,contig,0.153666
JGI1K,contig,1.003792
JGI1K,contig,1.183121
JGI1K,contig,0.056603
JGI1K,contig,0.103403
JGI1K,contig,0.082722
JGI1K,contig,0.235091
JGI1K,contig,1.274763
JGI1K,contig,0.698218
JGI1K,contig,0.030979
JGI1K,contig,0.011692
JGI1K,contig,0.053658
JGI1K,contig,0.07795
JGI1K,contig,0.034032
JGI1K,contig,0.095559
JGI1K,contig,0.127219
JGI1K,contig,0.223509
JGI1K,contig,2.304714
JGI1K,contig,0.249339
JGI1K,contig,0.193186
JGI1K,contig,0.687687
JGI1K,contig,0.399095
JGI1K,contig,1.073981
JGI1K,contig,0.130201
JGI1K,contig,0.098595
JGI1K,contig,0.084633
JGI1K,contig,0.058495
JGI1K,contig,0.071104
JGI1K,contig,0.173204
JGI1K,contig,0.043742
JGI1K,contig,0.24679
JGI1K,contig,0.013524
JGI1K,contig,0.050834
JGI1K,contig,0.118732
JGI1K,contig,1.436927
JGI1K,contig,3.365941
JGI1K,contig,0.074291
JGI1K,contig,0.536196
JGI1K,contig,2.895294
JGI1K,contig,0.063533
JGI1K,contig,0.226884
JGI1K,contig,0.111349
JGI1K,contig,0.028054
JGI1K,contig,0.023264
JGI1K,contig,0.159591
JGI1K,contig,0.207696
JGI1K,contig,0.196434
JGI1K,contig,0.915218
JGI1K,contig,4.589084
JGI1K,contig,1.191568
JGI1K,contig,0.039681
JGI1K,contig,1.581104
JGI1K,contig,0.017449
JGI1K,contig,0.074671
JGI1K,contig,0.066708
JGI1K,contig,0.080208
JGI1K,contig,0.045852
JGI1K,contig,0.091385
JGI1K,contig,0.056889
JGI1K,contig,0.078872
JGI1K,contig,0.074613
JGI1K,contig,0.351148
JGI1K,contig,0.297992
JGI1K,contig,0.658794
JGI1K,contig,0.252777
JGI1K,contig,0.294635
JGI1K,contig,0.437632
JGI1K,contig,1.225588
JGI1K,contig,0.159569
JGI1K,contig,0.097658
JGI1K,contig,0.093286
JGI1K,contig,0.229357
JGI1K,contig,0.002252
JGI1K,contig,0.012248
JGI1K,contig,0.252055
JGI1K,contig,0.009263
JGI1K,contig,0.178735
JGI1K,contig,0.084508
JGI1K,contig,0.304633
JGI1K,contig,0.054349
JGI1K,contig,0.149662
JGI1K,contig,0.292295
JGI1K,contig,0.031949
JGI1K,contig,0.821087
JGI1K,contig,0.16946
JGI1K,contig,0.56594
JGI1K,contig,0.856705
JGI1K,contig,0.068878
JGI1K,contig,0.020519
JGI1K,contig,1.01014
JGI1K,contig,0.01414
JGI1K,contig,0.218081
JGI1K,contig,0.13234
JGI1K,contig,0.123563
JGI1K,contig,0.011297
JGI1K,contig,0.012327
JGI1K,contig,0.009117
JGI1K,contig,0.01211
JGI1K,contig,0.011488
JGI1K,contig,1.027358
JGI1K,contig,0.201081
JGI1K,contig,0.041042
JGI1K,contig,0.04519
JGI1K,contig,0.042238
JGI1K,contig,0.030211
JGI1K,contig,0.308292
JGI1K,contig,0.006632
JGI1K,contig,0.015852
JGI1K,contig,0.03591
JGI1K,contig,0.824355
JGI1K,contig,0.065896
JGI1K,contig,0.059401
JGI1K,contig,0.107927
JGI1K,contig,0.580954
JGI1K,contig,0.098905
JGI1K,contig,0.555824
JGI1K,contig,0.075492
JGI1K,contig,0.126086
JGI1K,contig,0.218211
JGI1K,contig,0.1178
JGI1K,contig,0.420971
JGI1K,contig,0.702767
JGI1K,contig,0.698464
JGI1K,contig,0.091453
JGI1K,contig,0.113786
JGI1K,contig,0.042995
JGI1K,contig,0.053906
JGI1K,contig,0.150848
JGI1K,contig,0.011357
JGI1K,contig,0.003246
JGI1K,contig,0.037289
JGI1K,contig,0.047084
JGI1K,contig,0.092693
JGI1K,contig,0.18597
JGI1K,contig,0.031729
JGI1K,contig,0.053273
JGI1K,contig,0.935368
JGI1K,contig,0.279493
JGI1K,contig,0.22619
JGI1K,contig,0.26133
JGI1K,contig,0.347114
JGI1K,contig,0.267715
JGI1K,contig,0.0202
JGI1K,contig,0.130126
JGI1K,contig,0.411563
JGI1K,contig,0.017791
JGI1K,contig,0.086002
JGI1K,contig,1.568799
JGI1K,contig,0.020513
JGI1K,contig,0.021661
JGI1K,contig,0.344747
JGI1K,contig,0.371823
JGI1K,contig,2.359605
JGI1K,contig,0.034887
JGI1K,contig,4.048549
JGI1K,contig,0.061052
JGI1K,contig,0.139886
JGI1K,contig,0.264869
JGI1K,contig,1.02997
JGI1K,contig,0.103033
JGI1K,contig,0.071163
JGI1K,contig,0.045195
JGI1K,contig,0.415793
JGI1K,contig,0.067431
JGI1K,contig,0.118249
JGI1K,contig,0.214942
JGI1K,contig,1.210712
JGI1K,contig,0.009585
JGI1K,contig,0.022549
JGI1K,contig,0.071343
JGI1K,contig,0.107192
JGI1K,contig,0.079693
JGI1K,contig,0.218358
JGI1K,contig,0.153344
JGI1K,contig,0.155936
JGI1K,contig,0.033593
JGI1K,contig,1.680279
JGI1K,contig,0.009284
JGI1K,contig,0.012746
JGI1K,contig,0.013301
JGI1K,contig,1.449888
JGI1K,contig,1.856572
JGI1K,contig,0.196557
JGI1K,contig,1.572116
JGI1K,contig,0.123218
JGI1K,contig,0.178539
JGI1K,contig,0.643992
JGI1K,contig,0.187579
JGI1K,contig,0.043135
JGI1K,contig,0.528675
JGI1K,contig,0.067091
JGI1K,contig,0.002494
JGI1K,contig,0.284146
JGI1K,contig,0.089594
JGI1K,contig,0.603936
JGI1K,contig,0.221645
JGI1K,contig,0.350995
JGI1K,contig,0.831753
JGI1K,contig,0.298364
JGI1K,contig,0.086042
JGI1K,contig,0.321435
JGI1K,contig,0.039429
JGI1K,contig,0.036956
JGI1K,contig,0.034045
JGI1K,contig,0.164952
JGI1K,contig,0.140089
JGI1K,contig,0.04578
JGI1K,contig,0.068384
JGI1K,contig,0.078656
JGI1K,contig,0.673426
JGI1K,contig,0.063092
JGI1K,contig,0.066031
JGI1K,contig,0.08755
JGI1K,contig,0.265123
JGI1K,contig,1.015743
JGI1K,contig,0.469083
JGI1K,contig,0.08026
JGI1K,contig,0.076203
JGI1K,contig,0.63641
JGI1K,contig,0.900217
JGI1K,contig,1.271549
JGI1K,contig,0.034398
JGI1K,contig,0.124296
JGI1K,contig,0.066316
JGI1K,contig,0.105672
JGI1K,contig,0.221837
JGI1K,contig,0.135418
JGI1K,contig,0.390343
JGI1K,contig,0.605395
JGI1K,contig,0.029697
JGI1K,contig,0.062467
JGI1K,contig,0.420207
JGI1K,contig,0.269556
JGI1K,contig,0.304625
JGI1K,contig,0.455555
JGI1K,contig,0.126009
JGI1K,contig,0.380918
JGI1K,contig,0.029168
JGI1K,contig,0.065641
JGI1K,contig,0.534633
JGI1K,contig,0.500757
JGI1K,contig,0.303741
JGI1K,contig,0.989265
JGI1K,contig,0.350763
JGI1K,contig,0.102772
JGI1K,contig,0.33048
JGI1K,contig,0.274953
JGI1K,contig,0.096734
JGI1K,contig,0.325976
JGI1K,contig,0.837681
JGI1K,contig,0.110897
JGI1K,contig,0.699717
JGI1K,contig,0.372081
JGI1K,contig,1.488039
JGI1K,contig,1.058105
JGI1K,contig,0.023033
JGI1K,contig,0.161441
JGI1K,contig,0.132894
JGI1K,contig,0.648989
JGI1K,contig,0.479474
JGI1K,contig,0.069956
JGI1K,contig,0.310658
JGI1K,contig,0.0912
JGI1K,contig,0.072187
JGI1K,contig,0.109933
JGI1K,contig,0.015151
JGI1K,contig,0.594474
JGI1K,contig,3.562032
JGI1K,contig,1.216945
JGI1K,contig,0.392203
JGI1K,contig,0.424607
JGI1K,contig,0.063206
JGI1K,contig,0.101081
JGI1K,contig,0.104125
JGI1K,contig,0.015363
JGI1K,contig,0.07857
JGI1K,contig,0.018165
JGI1K,contig,0.081518
JGI1K,contig,0.251522
JGI1K,contig,0.070414
JGI1K,contig,0.111766
JGI1K,contig,0.185675
JGI1K,contig,0.374082
JGI1K,contig,0.183198
JGI1K,contig,0.651043
JGI1K,contig,0.174177
JGI1K,contig,0.0437
JGI1K,contig,2.809741
JGI1K,contig,0.04458
JGI1K,contig,0.101726
JGI1K,contig,0.319151
JGI1K,contig,0.04767
JGI1K,contig,0.194488
JGI1K,contig,0.470996
JGI1K,contig,0.118877
JGI1K,contig,0.340629
JGI1K,contig,0.514693
JGI1K,contig,0.537758
JGI1K,contig,0.164072
JGI1K,contig,0.030087
JGI1K,contig,0.004244
JGI1K,contig,0.01971
JGI1K,contig,0.244886
JGI1K,contig,0.270361
JGI1K,contig,0.026019
JGI1K,contig,0.354577
JGI1K,contig,0.05523
JGI1K,contig,0.114046
JGI1K,contig,1.280565
JGI1K,contig,0.663476
JGI1K,contig,0.101606
JGI1K,contig,0.08783
JGI1K,contig,0.500067
JGI1K,contig,0.355847
JGI1K,contig,0.119421
JGI1K,contig,0.178746
JGI1K,contig,0.291107
JGI1K,contig,0.313617
JGI1K,contig,0.305385
JGI1K,contig,0.074165
JGI1K,contig,0.147963
JGI1K,contig,0.829598
JGI1K,contig,0.051048
JGI1K,contig,0.028013
JGI1K,contig,0.91423
JGI1K,contig,0.0439
JGI1K,contig,1.998104
JGI1K,contig,0.535833
JGI1K,contig,0.014863
JGI1K,contig,0.146111
JGI1K,contig,0.076721
JGI1K,contig,0.178907
JGI1K,contig,0.143868
JGI1K,contig,1.121747
JGI1K,contig,0.045336
JGI1K,contig,1.253363
JGI1K,contig,0.036778
JGI1K,contig,0.005333
JGI1K,contig,0.028426
FUNGIDB,contig,0.054567
FUNGIDB,contig,0.092339
FUNGIDB,contig,0.353396
FUNGIDB,contig,0.46335
FUNGIDB,contig,0.139376
FUNGIDB,contig,0.044332
FUNGIDB,contig,0.198068
FUNGIDB,contig,0.07374
FUNGIDB,contig,0.113315
FUNGIDB,contig,0.539838
FUNGIDB,contig,0.347058
FUNGIDB,contig,0.150918
FUNGIDB,contig,0.032442
FUNGIDB,contig,0.008704
FUNGIDB,contig,0.380757
FUNGIDB,contig,0.574372
FUNGIDB,contig,1.475826
FUNGIDB,contig,1.902377
FUNGIDB,contig,0.531901
FUNGIDB,contig,0.828798
FUNGIDB,contig,0.011551
FUNGIDB,contig,1.039936
FUNGIDB,contig,0.360339
FUNGIDB,contig,1.146925
FUNGIDB,contig,1.021414
FUNGIDB,contig,0.660346
FUNGIDB,contig,1.180444
FUNGIDB,contig,0.107813
FUNGIDB,contig,0.349533
FUNGIDB,contig,0.859472
FUNGIDB,contig,0.837417
FUNGIDB,contig,0.548547
FUNGIDB,contig,0.656644
FUNGIDB,contig,0.537186
FUNGIDB,contig,0.063696
FUNGIDB,contig,0.527698
FUNGIDB,contig,0.081115
FUNGIDB,contig,0.088302
FUNGIDB,contig,1.273791
FUNGIDB,contig,0.098284
FUNGIDB,contig,4.905065
FUNGIDB,contig,1.366394
