db,type,length
ENSEMBL,contig,0.444807
ENSEMBL,contig,0.614404
ENSEMBL,contig,0.668566
ENSEMBL,contig,0.056512
ENSEMBL,contig,0.388625
ENSEMBL,contig,0.052147
ENSEMBL,contig,0.047875
ENSEMBL,contig,0.042854
ENSEMBL,contig,1.353175
ENSEMBL,contig,0.077334
ENSEMBL,contig,0.039846
ENSEMBL,contig,0.347287
ENSEMBL,contig,0.041392
ENSEMBL,contig,0.699856
ENSEMBL,contig,0.345622
ENSEMBL,contig,2.472454
ENSEMBL,contig,0.235643
ENSEMBL,contig,0.011735
ENSEMBL,contig,0.053482
ENSEMBL,contig,0.685439
ENSEMBL,contig,0.005301
ENSEMBL,contig,0.045664
ENSEMBL,contig,1.176747
ENSEMBL,contig,0.022193
ENSEMBL,contig,0.084356
ENSEMBL,contig,0.050668
ENSEMBL,contig,0.118344
ENSEMBL,contig,2.885809
ENSEMBL,contig,0.110985
ENSEMBL,contig,0.125613
ENSEMBL,contig,0.121913
ENSEMBL,contig,0.381146
ENSEMBL,contig,0.390981
ENSEMBL,contig,1.068288
ENSEMBL,contig,0.074401
ENSEMBL,contig,1.345959
ENSEMBL,contig,0.018447
ENSEMBL,contig,0.016881
ENSEMBL,contig,0.438659
ENSEMBL,contig,0.039541
ENSEMBL,contig,0.057343
ENSEMBL,contig,0.034201
ENSEMBL,contig,0.010853
ENSEMBL,contig,0.017146
ENSEMBL,contig,0.008419
ENSEMBL,contig,0.004212
ENSEMBL,contig,0.007991
ENSEMBL,contig,0.007107
ENSEMBL,contig,0.007135
ENSEMBL,contig,0.007848
ENSEMBL,contig,0.008557
ENSEMBL,contig,0.013352
ENSEMBL,contig,0.017526
ENSEMBL,contig,0.005826
ENSEMBL,contig,0.009831
ENSEMBL,contig,0.009893
ENSEMBL,contig,0.008073
ENSEMBL,contig,0.088285
ENSEMBL,contig,0.203159
ENSEMBL,contig,0.003328
ENSEMBL,contig,0.253381
ENSEMBL,contig,0.229896
ENSEMBL,contig,0.037775
ENSEMBL,contig,0.006439
ENSEMBL,contig,0.012276
ENSEMBL,contig,0.002257
ENSEMBL,contig,0.006783
ENSEMBL,contig,0.178151
ENSEMBL,contig,0.269272
ENSEMBL,contig,0.240342
ENSEMBL,contig,0.567269
ENSEMBL,contig,0.005325
ENSEMBL,contig,0.818404
ENSEMBL,contig,0.032027
ENSEMBL,contig,0.180526
ENSEMBL,contig,0.033316
ENSEMBL,contig,1.942019
ENSEMBL,contig,0.014931
ENSEMBL,contig,0.014182
ENSEMBL,contig,0.002112
ENSEMBL,contig,0.027584
ENSEMBL,contig,0.161244
ENSEMBL,contig,0.047241
ENSEMBL,contig,0.003277
ENSEMBL,contig,0.004731
ENSEMBL,contig,0.0067
ENSEMBL,contig,0.015889
ENSEMBL,contig,0.565223
ENSEMBL,contig,0.041139
ENSEMBL,contig,0.045296
ENSEMBL,contig,0.821661
ENSEMBL,contig,0.126382
ENSEMBL,contig,0.717826
ENSEMBL,contig,0.704773
ENSEMBL,contig,0.218723
ENSEMBL,contig,0.105021
ENSEMBL,contig,0.34491
ENSEMBL,contig,0.023583
ENSEMBL,contig,0.011385
ENSEMBL,contig,0.003312
ENSEMBL,contig,0.004997
ENSEMBL,contig,0.000978
ENSEMBL,contig,0.307614
ENSEMBL,contig,0.004124
ENSEMBL,contig,0.053511
ENSEMBL,contig,0.012081
ENSEMBL,contig,0.051713
ENSEMBL,contig,0.001211
ENSEMBL,contig,0.065182
ENSEMBL,contig,0.000928
ENSEMBL,contig,0.032307
ENSEMBL,contig,0.004962
ENSEMBL,contig,0.016136
ENSEMBL,contig,0.690095
ENSEMBL,contig,0.004382
ENSEMBL,contig,0.007327
ENSEMBL,contig,0.054784
ENSEMBL,contig,0.047251
ENSEMBL,contig,0.005054
ENSEMBL,contig,0.005538
ENSEMBL,contig,0.02342
ENSEMBL,contig,0.022551
ENSEMBL,contig,0.410218
ENSEMBL,contig,0.138126
ENSEMBL,contig,0.250912
ENSEMBL,contig,1.086735
ENSEMBL,contig,0.034969
ENSEMBL,contig,0.39156
ENSEMBL,contig,0.372698
ENSEMBL,contig,2.365144
ENSEMBL,contig,0.060852
ENSEMBL,contig,0.032318
ENSEMBL,contig,1.108668
ENSEMBL,contig,0.013479
ENSEMBL,contig,0.070931
ENSEMBL,contig,0.022536
ENSEMBL,contig,0.945843
ENSEMBL,contig,0.107441
ENSEMBL,contig,0.156302
ENSEMBL,contig,0.033484
ENSEMBL,contig,0.024615
ENSEMBL,contig,1.566978
ENSEMBL,contig,0.122816
ENSEMBL,contig,0.414434
ENSEMBL,contig,0.645504
ENSEMBL,contig,0.05283
ENSEMBL,contig,0.002465
ENSEMBL,contig,0.003705
ENSEMBL,contig,2.809567
ENSEMBL,contig,0.452561
ENSEMBL,contig,2.192236
ENSEMBL,contig,1.129793
ENSEMBL,contig,0.003637
ENSEMBL,contig,0.015573
ENSEMBL,contig,0.015836
ENSEMBL,contig,0.016373
ENSEMBL,contig,0.012478
ENSEMBL,contig,0.833705
ENSEMBL,contig,0.086373
ENSEMBL,contig,0.297388
ENSEMBL,contig,0.019357
ENSEMBL,contig,0.616791
ENSEMBL,contig,0.304245
ENSEMBL,contig,0.064427
ENSEMBL,contig,0.133373
ENSEMBL,contig,0.044244
ENSEMBL,contig,0.029301
ENSEMBL,contig,0.012348
ENSEMBL,contig,0.010399
ENSEMBL,contig,0.008176
ENSEMBL,contig,0.018514
ENSEMBL,contig,0.065795
ENSEMBL,contig,0.025427
ENSEMBL,contig,0.184683
ENSEMBL,contig,1.113449
ENSEMBL,contig,1.554882
ENSEMBL,contig,0.027864
ENSEMBL,contig,0.044111
ENSEMBL,contig,0.02334
ENSEMBL,contig,0.160914
ENSEMBL,contig,0.647009
ENSEMBL,contig,1.266995
ENSEMBL,contig,0.101318
ENSEMBL,contig,0.618528
ENSEMBL,contig,0.025689
ENSEMBL,contig,0.440911
ENSEMBL,contig,0.187713
ENSEMBL,contig,0.426544
ENSEMBL,contig,0.332217
ENSEMBL,contig,0.196471
ENSEMBL,contig,0.007878
ENSEMBL,contig,0.023894
ENSEMBL,contig,0.042628
ENSEMBL,contig,0.653554
ENSEMBL,contig,0.044091
ENSEMBL,contig,0.043623
ENSEMBL,contig,0.044981
ENSEMBL,contig,0.06727
ENSEMBL,contig,1.192247
ENSEMBL,contig,0.040956
ENSEMBL,contig,0.041106
ENSEMBL,contig,0.048452
ENSEMBL,contig,0.044019
ENSEMBL,contig,0.05532
ENSEMBL,contig,0.212225
ENSEMBL,contig,0.043811
ENSEMBL,contig,0.091021
ENSEMBL,contig,0.072361
ENSEMBL,contig,0.133089
ENSEMBL,contig,0.244596
ENSEMBL,contig,0.319158
ENSEMBL,contig,0.047514
ENSEMBL,contig,0.01025
ENSEMBL,contig,0.515901
ENSEMBL,contig,0.089203
ENSEMBL,contig,0.245461
ENSEMBL,contig,0.030158
ENSEMBL,contig,0.00464
ENSEMBL,contig,0.019579
ENSEMBL,contig,0.076475
ENSEMBL,contig,0.053086
ENSEMBL,contig,0.016412
ENSEMBL,contig,0.088036
ENSEMBL,contig,1.283661
ENSEMBL,contig,0.626571
ENSEMBL,contig,0.003591
ENSEMBL,contig,0.002663
ENSEMBL,contig,0.014848
ENSEMBL,contig,0.119702
ENSEMBL,contig,0.178162
ENSEMBL,contig,0.312592
ENSEMBL,contig,0.044411
ENSEMBL,contig,0.074603
ENSEMBL,contig,0.916376
ENSEMBL,contig,0.139554
ENSEMBL,contig,0.14841
ENSEMBL,contig,0.005345
1K,chr,1.105348
1K,chr,1.677722
1K,chr,2.153703
1K,chr,4.20815
1K,chr,0.210929
1K,chr,0.170245
1K,chr,0.182632
1K,chr,0.152614
1K,chr,3.646306
1K,chr,1.907742
1K,chr,3.708943
1K,chr,1.638993
1K,chr,1.896711
1K,chr,0.709081
1K,chr,4.281269
1K,chr,0.778999
1K,chr,5.045774
1K,chr,5.668101
1K,chr,0.866285
1K,contig,0.717378
1K,contig,1.063303
1K,contig,0.016501
1K,contig,0.127248
1K,contig,0.460133
1K,contig,0.511692
1K,contig,0.700175
1K,contig,0.044091
1K,contig,3.960208
1K,contig,0.053724
1K,contig,0.009634
1K,contig,4.268893
1K,contig,0.05365
1K,contig,2.792613
1K,contig,0.168044
1K,contig,0.03302
1K,contig,0.068918
1K,contig,0.572634
1K,contig,0.423558
1K,contig,1.304537
1K,contig,0.659871
1K,contig,0.037705
1K,contig,0.023763
1K,contig,0.098596
1K,contig,0.91261
1K,contig,0.511452
1K,contig,0.01907
1K,contig,0.044952
1K,contig,0.07025
1K,contig,0.242429
1K,contig,0.028197
1K,contig,0.072566
1K,contig,0.001977
1K,contig,0.075751
1K,contig,0.022185
1K,contig,1.101476
1K,contig,0.07088
1K,contig,0.100222
1K,contig,1.183779
1K,contig,0.263967
1K,contig,0.271332
1K,contig,0.74838
1K,contig,0.256931
1K,contig,0.575098
1K,contig,0.331432
1K,contig,0.138054
1K,contig,0.364814
1K,contig,0.316887
1K,contig,0.173979
1K,contig,0.086005
1K,contig,0.157815
1K,contig,0.158252
1K,contig,0.103944
1K,contig,0.283382
1K,contig,0.158252
1K,contig,0.054746
1K,contig,0.106297
1K,contig,0.305711
1K,contig,0.076606
1K,contig,0.112628
1K,contig,0.084465
1K,contig,0.347847
1K,contig,0.053311
1K,contig,0.248438
1K,contig,0.038438
1K,contig,0.53447
1K,contig,0.462265
1K,contig,0.103384
1K,contig,0.064245
1K,contig,0.435715
1K,contig,0.424407
1K,contig,0.102276
1K,contig,0.083933
1K,contig,0.269379
1K,contig,0.248552
1K,contig,0.03923
1K,contig,0.357164
1K,contig,0.17922
1K,contig,0.348196
1K,contig,0.176172
1K,contig,0.227239
1K,contig,0.292368
1K,contig,0.117195
1K,contig,0.054835
1K,contig,0.14973
1K,contig,0.224628
1K,contig,0.116923
1K,contig,0.333643
1K,contig,0.316433
1K,contig,0.131807
1K,contig,0.212552
1K,contig,0.102705
1K,contig,0.034903
1K,contig,0.272176
1K,contig,1.808584
1K,contig,0.032786
1K,contig,0.530656
1K,contig,0.006856
1K,contig,0.826857
1K,contig,0.040833
1K,contig,0.00923
1K,contig,0.100907
1K,contig,0.105018
1K,contig,0.65933
1K,contig,0.761291
1K,contig,0.006409
1K,contig,0.11582
1K,contig,0.079418
1K,contig,0.180706
1K,contig,0.051308
1K,contig,0.262828
1K,contig,0.114963
1K,contig,0.269884
1K,contig,0.229866
1K,contig,1.0375
1K,contig,0.106766
1K,contig,0.129635
1K,contig,0.361521
1K,contig,0.088736
1K,contig,1.150211
1K,contig,0.122121
1K,contig,1.08629
1K,contig,0.031723
1K,contig,0.171425
1K,contig,0.186141
1K,contig,0.211406
1K,contig,0.60286
1K,contig,0.662511
1K,contig,0.049418
1K,contig,0.174767
1K,contig,1.184314
1K,contig,0.096078
1K,contig,0.113468
1K,contig,0.026128
1K,contig,0.188567
1K,contig,0.144117
1K,contig,0.102432
1K,contig,0.178176
1K,contig,0.551806
1K,contig,0.162432
1K,contig,0.350819
1K,contig,0.02981
1K,contig,0.316818
1K,contig,0.045061
1K,contig,0.066445
1K,contig,0.010891
1K,contig,0.195273
1K,contig,1.174309
1K,contig,0.145422
1K,contig,0.247038
1K,contig,0.732385
1K,contig,0.119578
1K,contig,0.085793
1K,contig,0.012864
1K,contig,0.764283
1K,contig,0.115999
1K,contig,0.405407
1K,contig,0.086182
1K,contig,1.377886
1K,contig,0.043284
1K,contig,0.121431
1K,contig,4.147502
1K,contig,1.957276
1K,contig,0.142532
1K,contig,0.074006
1K,contig,0.135569
1K,contig,0.696862
1K,contig,0.312448
1K,contig,0.062348
1K,contig,0.028668
1K,contig,0.059903
1K,contig,0.021696
1K,contig,0.062218
1K,contig,0.112293
1K,contig,0.137906
1K,contig,1.406602
1K,contig,0.198517
1K,contig,0.217705
1K,contig,1.55998
1K,contig,0.837348
1K,contig,0.438381
1K,contig,2.244029
1K,contig,1.627846
1K,contig,2.466664
1K,contig,0.082371
1K,contig,0.039197
1K,contig,0.002154
1K,contig,0.675773
1K,contig,0.619687
1K,contig,0.86826
1K,contig,0.064927
1K,contig,3.805832
1K,contig,0.089557
1K,contig,0.053715
1K,contig,5.174709
1K,contig,4.524891
1K,contig,0.097578
1K,contig,0.067137
1K,contig,0.051839
1K,contig,1.492331
1K,contig,0.961643
1K,contig,0.93446
1K,contig,0.055632
1K,contig,0.755867
1K,contig,0.297585
1K,contig,0.108703
1K,contig,0.09638
1K,contig,0.017801
1K,contig,0.166139
1K,contig,0.620759
1K,contig,2.015047
1K,contig,1.488603
1K,contig,0.061462
1K,contig,0.085296
1K,contig,0.157555
1K,contig,1.281477
1K,contig,0.061829
1K,contig,0.087329
1K,contig,0.325059
1K,contig,0.080774
1K,contig,0.231293
1K,contig,3.535223
1K,contig,0.077726
1K,contig,0.053191
1K,contig,0.066211
1K,contig,0.718694
1K,contig,0.36293
1K,contig,0.037787
1K,contig,0.162255
1K,contig,0.399519
1K,contig,0.546302
1K,contig,4.308866
1K,contig,0.185932
1K,contig,0.051677
1K,contig,0.223591
1K,contig,0.065092
1K,contig,0.049534
1K,contig,0.263538
1K,contig,0.064372
1K,contig,0.564706
1K,contig,0.335546
1K,contig,0.127911
1K,contig,0.035667
1K,contig,0.035052
1K,contig,0.11882
1K,contig,0.042845
1K,contig,0.27005
1K,contig,0.080153
1K,contig,0.513732
1K,contig,0.075654
1K,contig,0.153416
1K,contig,0.738067
1K,contig,0.053787
1K,contig,0.033184
1K,contig,0.051234
1K,contig,0.076495
1K,contig,0.171913
1K,contig,0.038762
1K,contig,0.793795
1K,contig,0.318423
1K,contig,0.04592
1K,contig,0.918691
1K,contig,0.208695
1K,contig,0.031272
1K,contig,0.183561
1K,contig,0.036564
1K,contig,0.048308
1K,contig,0.111491
1K,contig,0.03111
1K,contig,0.124215
1K,contig,0.186417
1K,contig,0.083488
1K,contig,0.0433
1K,contig,1.022767
1K,contig,0.918039
1K,contig,0.089949
1K,contig,0.06519
1K,contig,0.079036
1K,contig,1.261931
1K,contig,1.720969
1K,contig,0.064601
1K,contig,0.555948
1K,contig,0.150742
1K,contig,0.401682
1K,contig,0.184584
1K,contig,0.799107
1K,contig,0.011459
1K,contig,0.059207
1K,contig,0.174707
1K,contig,0.028028
1K,contig,1.447014
1K,contig,1.367808
1K,contig,0.370739
1K,contig,0.054857
1K,contig,0.570316
1K,contig,0.303955
1K,contig,0.093529
1K,contig,0.096234
1K,contig,0.044342
1K,contig,0.162523
1K,contig,0.041365
1K,contig,1.74189
1K,contig,0.033616
1K,contig,0.707067
1K,contig,0.0876
1K,contig,0.020143
1K,contig,0.218081
1K,contig,0.080445
1K,contig,0.090843
1K,contig,0.029701
1K,contig,0.086
1K,contig,0.199295
1K,contig,0.015958
1K,contig,0.056598
1K,contig,0.046602
1K,contig,0.054252
1K,contig,0.49843
1K,contig,1.540565
1K,contig,0.591938
1K,contig,1.048207
1K,contig,0.075228
1K,contig,0.178096
1K,contig,0.041305
1K,contig,0.00226
1K,contig,0.039591
1K,contig,0.235808
1K,contig,0.286808
1K,contig,0.261184
1K,contig,0.008973
1K,contig,0.243022
1K,contig,0.023468
1K,contig,0.045906
1K,contig,0.592906
1K,contig,0.753155
1K,contig,0.279204
1K,contig,2.672048
1K,contig,0.121839
1K,contig,3.288859
1K,contig,0.271114
1K,contig,5.983176
1K,contig,1.192196
1K,contig,0.144805
1K,contig,2.123557
1K,contig,0.97039
1K,contig,1.275391
1K,contig,0.197253
1K,contig,0.663729
1K,contig,0.033424
1K,contig,0.050304
1K,contig,0.058708
1K,contig,1.597356
1K,contig,0.045765
1K,contig,0.084218
1K,contig,0.032389
1K,contig,0.486448
1K,contig,0.110284
1K,contig,0.506326
1K,contig,0.132826
1K,contig,3.198487
1K,contig,2.582002
1K,contig,2.725966
1K,contig,1.199124
1K,contig,0.413964
1K,contig,7.164496
1K,contig,0.720426
1K,contig,0.725495
1K,contig,0.086239
1K,contig,0.275523
1K,contig,0.146388
1K,contig,0.141391
1K,contig,0.258404
1K,contig,0.1021
1K,contig,1.933923
1K,contig,0.208792
1K,contig,0.16624
1K,contig,0.504317
1K,contig,0.058914
1K,contig,0.003275
1K,contig,0.019009
1K,contig,0.085606
1K,contig,0.18141
1K,contig,0.298905
1K,contig,0.108738
1K,contig,0.324122
1K,contig,0.035939
1K,contig,0.074097
1K,contig,0.024575
1K,contig,0.09382
1K,contig,0.379511
1K,contig,0.051371
1K,contig,0.176515
1K,contig,0.168593
1K,contig,0.118327
1K,contig,1.208479
1K,contig,1.163724
1K,contig,0.01807
1K,contig,0.221531
1K,contig,0.372458
1K,contig,1.476028
1K,contig,0.242138
1K,contig,2.287648
1K,contig,0.152389
1K,contig,1.285738
1K,contig,0.121669
1K,contig,0.00615
1K,contig,0.531366
1K,contig,0.077811
1K,contig,0.086591
1K,contig,0.588451
1K,contig,0.136969
1K,contig,0.064749
1K,contig,0.06352
1K,contig,0.01627
1K,contig,0.040503
1K,contig,0.4616
1K,contig,0.468519
1K,contig,0.042778
1K,contig,0.094092
1K,contig,0.168008
1K,contig,0.06959
1K,contig,0.786717
1K,contig,0.225744
1K,contig,0.199803
1K,contig,0.114207
1K,contig,0.155745
1K,contig,0.798022
1K,contig,0.134656
1K,contig,0.328901
1K,contig,0.79222
1K,contig,0.686893
1K,contig,0.105023
1K,contig,0.276911
1K,contig,0.466155
1K,contig,1.483984
1K,contig,0.041056
1K,contig,0.29694
1K,contig,0.041805
1K,contig,0.03097
1K,contig,0.089711
1K,contig,0.101028
1K,contig,2.047133
1K,contig,3.218653
1K,contig,5.008988
1K,contig,1.458588
1K,contig,0.270796
1K,contig,0.063766
1K,contig,0.493818
1K,contig,0.361277
1K,contig,0.286058
1K,contig,0.215322
1K,contig,0.64632
1K,contig,0.141422
1K,contig,0.19369
1K,contig,0.06091
1K,contig,0.053666
1K,contig,1.115883
1K,contig,0.013818
1K,contig,0.091821
1K,contig,0.150874
1K,contig,0.00111
1K,contig,0.028284
1K,contig,0.015192
1K,contig,0.350079
1K,contig,0.117074
1K,contig,0.464522
1K,contig,0.217313
1K,contig,0.185393
1K,contig,0.123536
1K,contig,0.029786
1K,contig,0.035868
1K,contig,0.047643
1K,contig,0.044866
1K,contig,0.039652
1K,contig,0.314333
1K,contig,1.372759
1K,contig,0.099873
1K,contig,0.033685
1K,contig,0.898597
1K,contig,0.22639
1K,contig,0.10489
1K,contig,0.263829
1K,contig,0.746354
1K,contig,0.563832
1K,contig,0.054998
1K,contig,0.450817
1K,contig,0.013528
1K,contig,0.032922
1K,contig,0.295687
1K,contig,1.415478
1K,contig,0.119673
1K,contig,0.592034
1K,contig,0.053644
1K,contig,1.22438
1K,contig,0.037992
1K,contig,0.166447
1K,contig,0.74921
1K,contig,0.550962
1K,contig,0.093628
1K,contig,0.40622
1K,contig,0.223455
1K,contig,0.017367
1K,contig,0.024479
1K,contig,0.596862
1K,contig,0.068489
1K,contig,1.235355
1K,contig,0.612622
1K,contig,0.598506
1K,contig,0.165911
1K,contig,0.34113
1K,contig,0.02324
1K,contig,0.002946
1K,contig,0.469452
1K,contig,1.193033
1K,contig,0.227681
1K,contig,1.472909
1K,contig,0.021537
1K,contig,0.649139
1K,contig,2.816478
1K,contig,1.922292
1K,contig,0.021537
1K,contig,0.089147
1K,contig,0.416383
1K,contig,0.03135
1K,contig,0.438164
1K,contig,0.00146
1K,contig,0.080317
1K,contig,0.079043
1K,contig,0.090557
1K,contig,0.106923
1K,contig,0.653617
1K,contig,0.146446
1K,contig,0.176047
1K,contig,0.68579
1K,contig,0.771758
1K,contig,0.242036
1K,contig,1.435247
1K,contig,0.071863
1K,contig,0.048887
1K,contig,0.100962
1K,contig,0.74041
1K,contig,0.683651
1K,contig,0.140814
1K,contig,0.205969
1K,contig,0.216035
1K,contig,0.293328
1K,contig,0.604724
1K,contig,0.410117
1K,contig,0.48283
1K,contig,0.15717
1K,contig,0.059983
1K,contig,0.969267
1K,contig,0.413182
1K,contig,1.350366
1K,contig,0.291726
1K,contig,0.077033
1K,contig,1.030599
1K,contig,0.591195
1K,contig,0.213751
1K,contig,1.631726
1K,contig,0.641401
1K,contig,0.656841
1K,contig,0.701041
1K,contig,0.037699
1K,contig,0.277208
1K,contig,0.395914
1K,contig,0.16712
1K,contig,0.250249
1K,contig,0.063523
1K,contig,0.068496
1K,contig,0.002084
1K,contig,0.109825
1K,contig,0.033218
1K,contig,0.107636
1K,contig,2.092831
1K,contig,0.404138
1K,contig,0.114504
1K,contig,1.799488
1K,contig,0.216176
1K,contig,0.129996
1K,contig,1.055474
1K,contig,0.048487
1K,contig,0.05543
1K,contig,1.066307
1K,contig,0.473527
1K,contig,0.052675
1K,contig,0.032817
1K,contig,0.045116
1K,contig,0.587198
1K,contig,0.045176
1K,contig,0.064892
1K,contig,0.35505
1K,contig,0.653358
1K,contig,0.054071
1K,contig,0.034524
1K,contig,0.153007
1K,contig,0.53295
1K,contig,1.212808
1K,contig,0.073854
1K,contig,0.0746
1K,contig,0.639549
1K,contig,0.229145
1K,contig,0.030379
1K,contig,0.02218
1K,contig,0.039125
1K,contig,0.771428
1K,contig,0.045577
1K,contig,0.288414
1K,contig,0.930621
1K,contig,0.440166
1K,contig,0.5142
1K,contig,1.183912
1K,contig,0.316103
1K,contig,0.060255
1K,contig,0.044859
1K,contig,2.742797
1K,contig,0.120357
1K,contig,1.528033
1K,contig,0.128358
1K,contig,0.287481
1K,contig,0.321256
1K,contig,0.018577
1K,contig,0.379259
1K,contig,2.2635
1K,contig,0.017119
1K,contig,3.39797
1K,contig,0.443766
1K,contig,0.419645
1K,contig,0.05638
1K,contig,0.387715
1K,contig,0.051757
1K,contig,0.223302
1K,contig,0.015856
1K,contig,0.047763
1K,contig,0.035618
1K,contig,0.268377
1K,contig,0.077149
1K,contig,0.321896
1K,contig,0.041528
1K,contig,0.039752
1K,contig,0.871501
1K,contig,0.096742
1K,contig,1.32894
1K,contig,0.153666
1K,contig,1.003792
1K,contig,1.183121
1K,contig,0.056603
1K,contig,0.103403
1K,contig,0.082722
1K,contig,0.235091
1K,contig,1.274763
1K,contig,0.698218
1K,contig,0.030979
1K,contig,0.011692
1K,contig,0.053658
1K,contig,0.07795
1K,contig,0.034032
1K,contig,0.095559
1K,contig,0.127219
1K,contig,0.223509
1K,contig,2.304714
1K,contig,0.249339
1K,contig,0.193186
1K,contig,0.687687
1K,contig,0.399095
1K,contig,1.073981
1K,contig,0.130201
1K,contig,0.098595
1K,contig,0.084633
1K,contig,0.058495
1K,contig,0.071104
1K,contig,0.173204
1K,contig,0.043742
1K,contig,0.24679
1K,contig,0.013524
1K,contig,0.050834
1K,contig,0.118732
1K,contig,1.436927
1K,contig,3.365941
1K,contig,0.074291
1K,contig,0.536196
1K,contig,2.895294
1K,contig,0.063533
1K,contig,0.226884
1K,contig,0.111349
1K,contig,0.028054
1K,contig,0.023264
1K,contig,0.159591
1K,contig,0.207696
1K,contig,0.196434
1K,contig,0.915218
1K,contig,4.589084
1K,contig,1.191568
1K,contig,0.039681
1K,contig,1.581104
1K,contig,0.017449
1K,contig,0.074671
1K,contig,0.066708
1K,contig,0.080208
1K,contig,0.045852
1K,contig,0.091385
1K,contig,0.056889
1K,contig,0.078872
1K,contig,0.074613
1K,contig,0.351148
1K,contig,0.297992
1K,contig,0.658794
1K,contig,0.252777
1K,contig,0.294635
1K,contig,0.437632
1K,contig,1.225588
1K,contig,0.159569
1K,contig,0.097658
1K,contig,0.093286
1K,contig,0.229357
1K,contig,0.002252
1K,contig,0.012248
1K,contig,0.252055
1K,contig,0.009263
1K,contig,0.178735
1K,contig,0.084508
1K,contig,0.304633
1K,contig,0.054349
1K,contig,0.149662
1K,contig,0.292295
1K,contig,0.031949
1K,contig,0.821087
1K,contig,0.16946
1K,contig,0.56594
1K,contig,0.856705
1K,contig,0.068878
1K,contig,0.020519
1K,contig,1.01014
1K,contig,0.01414
1K,contig,0.218081
1K,contig,0.13234
1K,contig,0.123563
1K,contig,0.011297
1K,contig,0.012327
1K,contig,0.009117
1K,contig,0.01211
1K,contig,0.011488
1K,contig,1.027358
1K,contig,0.201081
1K,contig,0.041042
1K,contig,0.04519
1K,contig,0.042238
1K,contig,0.030211
1K,contig,0.308292
1K,contig,0.006632
1K,contig,0.015852
1K,contig,0.03591
1K,contig,0.824355
1K,contig,0.065896
1K,contig,0.059401
1K,contig,0.107927
1K,contig,0.580954
1K,contig,0.098905
1K,contig,0.555824
1K,contig,0.075492
1K,contig,0.126086
1K,contig,0.218211
1K,contig,0.1178
1K,contig,0.420971
1K,contig,0.702767
1K,contig,0.698464
1K,contig,0.091453
1K,contig,0.113786
1K,contig,0.042995
1K,contig,0.053906
1K,contig,0.150848
1K,contig,0.011357
1K,contig,0.003246
1K,contig,0.037289
1K,contig,0.047084
1K,contig,0.092693
1K,contig,0.18597
1K,contig,0.031729
1K,contig,0.053273
1K,contig,0.935368
1K,contig,0.279493
1K,contig,0.22619
1K,contig,0.26133
1K,contig,0.347114
1K,contig,0.267715
1K,contig,0.0202
1K,contig,0.130126
1K,contig,0.411563
1K,contig,0.017791
1K,contig,0.086002
1K,contig,1.568799
1K,contig,0.020513
1K,contig,0.021661
1K,contig,0.344747
1K,contig,0.371823
1K,contig,2.359605
1K,contig,0.034887
1K,contig,4.048549
1K,contig,0.061052
1K,contig,0.139886
1K,contig,0.264869
1K,contig,1.02997
1K,contig,0.103033
1K,contig,0.071163
1K,contig,0.045195
1K,contig,0.415793
1K,contig,0.067431
1K,contig,0.118249
1K,contig,0.214942
1K,contig,1.210712
1K,contig,0.009585
1K,contig,0.022549
1K,contig,0.071343
1K,contig,0.107192
1K,contig,0.079693
1K,contig,0.218358
1K,contig,0.153344
1K,contig,0.155936
1K,contig,0.033593
1K,contig,1.680279
1K,contig,0.009284
1K,contig,0.012746
1K,contig,0.013301
1K,contig,1.449888
1K,contig,1.856572
1K,contig,0.196557
1K,contig,1.572116
1K,contig,0.123218
1K,contig,0.178539
1K,contig,0.643992
1K,contig,0.187579
1K,contig,0.043135
1K,contig,0.528675
1K,contig,0.067091
1K,contig,0.002494
1K,contig,0.284146
1K,contig,0.089594
1K,contig,0.603936
1K,contig,0.221645
1K,contig,0.350995
1K,contig,0.831753
1K,contig,0.298364
1K,contig,0.086042
1K,contig,0.321435
1K,contig,0.039429
1K,contig,0.036956
1K,contig,0.034045
1K,contig,0.164952
1K,contig,0.140089
1K,contig,0.04578
1K,contig,0.068384
1K,contig,0.078656
1K,contig,0.673426
1K,contig,0.063092
1K,contig,0.066031
1K,contig,0.08755
1K,contig,0.265123
1K,contig,1.015743
1K,contig,0.469083
1K,contig,0.08026
1K,contig,0.076203
1K,contig,0.63641
1K,contig,0.900217
1K,contig,1.271549
1K,contig,0.034398
1K,contig,0.124296
1K,contig,0.066316
1K,contig,0.105672
1K,contig,0.221837
1K,contig,0.135418
1K,contig,0.390343
1K,contig,0.605395
1K,contig,0.029697
1K,contig,0.062467
1K,contig,0.420207
1K,contig,0.269556
1K,contig,0.304625
1K,contig,0.455555
1K,contig,0.126009
1K,contig,0.380918
1K,contig,0.029168
1K,contig,0.065641
1K,contig,0.534633
1K,contig,0.500757
1K,contig,0.303741
1K,contig,0.989265
1K,contig,0.350763
1K,contig,0.102772
1K,contig,0.33048
1K,contig,0.274953
1K,contig,0.096734
1K,contig,0.325976
1K,contig,0.837681
1K,contig,0.110897
1K,contig,0.699717
1K,contig,0.372081
1K,contig,1.488039
1K,contig,1.058105
1K,contig,0.023033
1K,contig,0.161441
1K,contig,0.132894
1K,contig,0.648989
1K,contig,0.479474
1K,contig,0.069956
1K,contig,0.310658
1K,contig,0.0912
1K,contig,0.072187
1K,contig,0.109933
1K,contig,0.015151
